2018-05-11 14:57:03,194 [main] INFO org.springframework.boot.test.context.SpringBootTestContextBootstrapper;Line:187 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@3ef88e3e, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@3042a8be, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@68546ab2, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7e2901a0, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3629f015, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7b510e7a, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@68daad6, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@3ecacaf6, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@73d2fcae, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@20cb3eea, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@7f8f8577, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@2783890e]
2018-05-11 14:57:03,199 [main] INFO org.springframework.boot.test.context.SpringBootTestContextBootstrapper;Line:319 - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.wsl.wjw.WjwApplicationTests], using SpringBootContextLoader
2018-05-11 14:57:03,200 [main] INFO org.springframework.test.context.support.AbstractContextLoader;Line:264 - Could not detect default resource locations for test class [com.wsl.wjw.WjwApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-05-11 14:57:03,200 [main] INFO org.springframework.test.context.support.AnnotationConfigContextLoaderUtils;Line:81 - Could not detect default configuration classes for test class [com.wsl.wjw.WjwApplicationTests]: WjwApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2018-05-11 14:57:03,205 [main] INFO org.springframework.boot.test.context.SpringBootTestContextBootstrapper;Line:206 - Found @SpringBootConfiguration com.wsl.wjw.WjwFrontApp for test class com.wsl.wjw.WjwApplicationTests
2018-05-11 14:57:03,209 [main] INFO org.springframework.boot.test.context.SpringBootTestContextBootstrapper;Line:260 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-05-11 14:57:03,212 [main] INFO org.springframework.boot.test.context.SpringBootTestContextBootstrapper;Line:187 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@4dada74e, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@43c319b9, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@3dcde370, org.springframework.test.context.support.DirtiesContextTestExecutionListener@180eedc3, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7c1ba98b, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7c182454, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@14f94672, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@797ff11f, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@3eaf688a, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@6df85c2c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@4c6b851b, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@26efd6cf]
2018-05-11 14:57:03,477 [main] INFO com.wsl.wjw.WjwApplicationTests;Line:48 - Starting WjwApplicationTests on ZJS-20160530-Alan with PID 9980 (started by Administrator in C:\Users\Administrator.ZJS-20160530SMR\git\wsl\wjw-front)
2018-05-11 14:57:03,477 [main] INFO com.wsl.wjw.WjwApplicationTests;Line:593 - No active profile set, falling back to default profiles: default
2018-05-11 14:57:03,505 [main] INFO org.springframework.web.context.support.GenericWebApplicationContext;Line:583 - Refreshing org.springframework.web.context.support.GenericWebApplicationContext@63449d75: startup date [Fri May 11 14:57:03 CST 2018]; root of context hierarchy
2018-05-11 14:57:03,730 [background-preinit] INFO org.hibernate.validator.internal.util.Version;Line:30 - HV000001: Hibernate Validator 5.3.6.Final
2018-05-11 14:57:05,439 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter;Line:534 - Looking for @ControllerAdvice: org.springframework.web.context.support.GenericWebApplicationContext@63449d75: startup date [Fri May 11 14:57:03 CST 2018]; root of context hierarchy
2018-05-11 14:57:05,497 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping;Line:543 - Mapped "{[/test]}" onto public java.lang.String com.wsl.wjw.controller.HelloController.hello(java.util.Map<java.lang.String, java.lang.Object>) throws java.lang.Exception
2018-05-11 14:57:05,498 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping;Line:543 - Mapped "{[/index || /]}" onto public java.lang.String com.wsl.wjw.controller.IndexController.index(org.springframework.web.servlet.ModelAndView) throws java.lang.Exception
2018-05-11 14:57:05,499 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping;Line:543 - Mapped "{[/mesh/{page}/{model}]}" onto public java.lang.String com.wsl.wjw.controller.MeshController.meshOne(java.lang.String,java.lang.Long,java.util.Map<java.lang.String, java.lang.Object>) throws java.lang.Exception
2018-05-11 14:57:05,500 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping;Line:543 - Mapped "{[/shop/{typeId}]}" onto public java.util.List<com.wsl.wjw.dto.ShopDto> com.wsl.wjw.controller.ShopController.queryShopByTypeId(java.lang.Long) throws java.lang.Exception
2018-05-11 14:57:05,500 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping;Line:543 - Mapped "{[/shop/{typeId}/{categoryId}]}" onto public java.util.List<com.wsl.wjw.dto.ShopDto> com.wsl.wjw.controller.ShopController.queryShopByCategoryId(java.lang.Long,java.lang.Long) throws java.lang.Exception
2018-05-11 14:57:05,501 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping;Line:543 - Mapped "{[/type/all]}" onto public java.util.List<com.wsl.wjw.dto.TypeDto> com.wsl.wjw.controller.TypeController.queryAllType() throws java.lang.Exception
2018-05-11 14:57:05,503 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping;Line:543 - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-05-11 14:57:05,504 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping;Line:543 - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-05-11 14:57:05,535 [main] INFO org.springframework.web.servlet.handler.SimpleUrlHandlerMapping;Line:362 - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-11 14:57:05,536 [main] INFO org.springframework.web.servlet.handler.SimpleUrlHandlerMapping;Line:362 - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-11 14:57:05,578 [main] INFO org.springframework.web.servlet.handler.SimpleUrlHandlerMapping;Line:362 - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-11 14:57:05,768 [main] INFO org.springframework.web.servlet.view.freemarker.FreeMarkerConfigurer;Line:127 - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2018-05-11 14:57:06,066 [main] INFO com.wsl.wjw.WjwApplicationTests;Line:57 - Started WjwApplicationTests in 2.791 seconds (JVM running for 3.42)
2018-05-11 14:57:06,117 [Thread-2] INFO org.springframework.web.context.support.GenericWebApplicationContext;Line:984 - Closing org.springframework.web.context.support.GenericWebApplicationContext@63449d75: startup date [Fri May 11 14:57:03 CST 2018]; root of context hierarchy
2018-05-11 15:19:15,472 [main] INFO org.springframework.boot.test.context.SpringBootTestContextBootstrapper;Line:319 - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.wsl.wjw.WjwApplicationTests], using SpringBootContextLoader
2018-05-11 15:19:15,478 [main] INFO org.springframework.test.context.support.AbstractContextLoader;Line:264 - Could not detect default resource locations for test class [com.wsl.wjw.WjwApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-05-11 15:19:15,479 [main] INFO org.springframework.test.context.support.AnnotationConfigContextLoaderUtils;Line:81 - Could not detect default configuration classes for test class [com.wsl.wjw.WjwApplicationTests]: WjwApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2018-05-11 15:19:15,590 [main] INFO org.springframework.boot.test.context.SpringBootTestContextBootstrapper;Line:206 - Found @SpringBootConfiguration com.wsl.wjw.WjwFrontApp for test class com.wsl.wjw.WjwApplicationTests
2018-05-11 15:19:15,597 [main] INFO org.springframework.boot.test.context.SpringBootTestContextBootstrapper;Line:260 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-05-11 15:19:15,613 [main] INFO org.springframework.boot.test.context.SpringBootTestContextBootstrapper;Line:187 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@278a676, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@3ef88e3e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@3042a8be, org.springframework.test.context.support.DirtiesContextTestExecutionListener@68546ab2, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7e2901a0, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@3629f015, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@7b510e7a, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@68daad6, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@3ecacaf6, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@73d2fcae, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@20cb3eea, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@7f8f8577]
2018-05-11 15:19:15,618 [main] INFO org.springframework.boot.test.context.SpringBootTestContextBootstrapper;Line:319 - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.wsl.wjw.WjwApplicationTests], using SpringBootContextLoader
2018-05-11 15:19:15,619 [main] INFO org.springframework.test.context.support.AbstractContextLoader;Line:264 - Could not detect default resource locations for test class [com.wsl.wjw.WjwApplicationTests]: no resource found for suffixes {-context.xml, Context.groovy}.
2018-05-11 15:19:15,620 [main] INFO org.springframework.test.context.support.AnnotationConfigContextLoaderUtils;Line:81 - Could not detect default configuration classes for test class [com.wsl.wjw.WjwApplicationTests]: WjwApplicationTests does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2018-05-11 15:19:15,624 [main] INFO org.springframework.boot.test.context.SpringBootTestContextBootstrapper;Line:206 - Found @SpringBootConfiguration com.wsl.wjw.WjwFrontApp for test class com.wsl.wjw.WjwApplicationTests
2018-05-11 15:19:15,629 [main] INFO org.springframework.boot.test.context.SpringBootTestContextBootstrapper;Line:260 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-05-11 15:19:15,632 [main] INFO org.springframework.boot.test.context.SpringBootTestContextBootstrapper;Line:187 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@21a4d92b, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@4dada74e, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@43c319b9, org.springframework.test.context.support.DirtiesContextTestExecutionListener@3dcde370, org.springframework.test.context.transaction.TransactionalTestExecutionListener@180eedc3, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7c1ba98b, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@7c182454, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@14f94672, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@797ff11f, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@3eaf688a, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@6df85c2c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@4c6b851b]
2018-05-11 15:19:15,898 [main] INFO com.wsl.wjw.WjwApplicationTests;Line:48 - Starting WjwApplicationTests on ZJS-20160530-Alan with PID 11164 (started by Administrator in C:\Users\Administrator.ZJS-20160530SMR\git\wsl\wjw-front)
2018-05-11 15:19:15,898 [main] INFO com.wsl.wjw.WjwApplicationTests;Line:593 - No active profile set, falling back to default profiles: default
2018-05-11 15:19:15,926 [main] INFO org.springframework.web.context.support.GenericWebApplicationContext;Line:583 - Refreshing org.springframework.web.context.support.GenericWebApplicationContext@6c1e5d2f: startup date [Fri May 11 15:19:15 CST 2018]; root of context hierarchy
2018-05-11 15:19:16,169 [background-preinit] INFO org.hibernate.validator.internal.util.Version;Line:30 - HV000001: Hibernate Validator 5.3.6.Final
2018-05-11 15:19:17,855 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter;Line:534 - Looking for @ControllerAdvice: org.springframework.web.context.support.GenericWebApplicationContext@6c1e5d2f: startup date [Fri May 11 15:19:15 CST 2018]; root of context hierarchy
2018-05-11 15:19:17,910 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping;Line:543 - Mapped "{[/test]}" onto public java.lang.String com.wsl.wjw.controller.HelloController.hello(java.util.Map<java.lang.String, java.lang.Object>) throws java.lang.Exception
2018-05-11 15:19:17,911 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping;Line:543 - Mapped "{[/index || /]}" onto public java.lang.String com.wsl.wjw.controller.IndexController.index(org.springframework.web.servlet.ModelAndView) throws java.lang.Exception
2018-05-11 15:19:17,912 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping;Line:543 - Mapped "{[/mesh/{page}/{model}]}" onto public java.lang.String com.wsl.wjw.controller.MeshController.meshOne(java.lang.String,java.lang.Long,java.util.Map<java.lang.String, java.lang.Object>) throws java.lang.Exception
2018-05-11 15:19:17,913 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping;Line:543 - Mapped "{[/shop/{typeId}]}" onto public java.util.List<com.wsl.wjw.dto.ShopDto> com.wsl.wjw.controller.ShopController.queryShopByTypeId(java.lang.Long) throws java.lang.Exception
2018-05-11 15:19:17,914 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping;Line:543 - Mapped "{[/shop/{typeId}/{categoryId}]}" onto public java.util.List<com.wsl.wjw.dto.ShopDto> com.wsl.wjw.controller.ShopController.queryShopByCategoryId(java.lang.Long,java.lang.Long) throws java.lang.Exception
2018-05-11 15:19:17,914 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping;Line:543 - Mapped "{[/type/all]}" onto public java.util.List<com.wsl.wjw.dto.TypeDto> com.wsl.wjw.controller.TypeController.queryAllType() throws java.lang.Exception
2018-05-11 15:19:17,916 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping;Line:543 - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2018-05-11 15:19:17,917 [main] INFO org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping;Line:543 - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2018-05-11 15:19:17,948 [main] INFO org.springframework.web.servlet.handler.SimpleUrlHandlerMapping;Line:362 - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-11 15:19:17,948 [main] INFO org.springframework.web.servlet.handler.SimpleUrlHandlerMapping;Line:362 - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-11 15:19:17,997 [main] INFO org.springframework.web.servlet.handler.SimpleUrlHandlerMapping;Line:362 - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2018-05-11 15:19:18,145 [main] INFO org.springframework.web.servlet.view.freemarker.FreeMarkerConfigurer;Line:127 - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2018-05-11 15:19:18,439 [main] INFO com.wsl.wjw.WjwApplicationTests;Line:57 - Started WjwApplicationTests in 2.745 seconds (JVM running for 3.385)
2018-05-11 15:19:18,479 [Thread-2] INFO org.springframework.web.context.support.GenericWebApplicationContext;Line:984 - Closing org.springframework.web.context.support.GenericWebApplicationContext@6c1e5d2f: startup date [Fri May 11 15:19:15 CST 2018]; root of context hierarchy
